Time,hour,day_of_week,fs-00070_rolling_mean,fs-00070_rolling_std,fs-00070_rolling_max,fs-00071_rolling_mean,fs-00071_rolling_std,fs-00071_rolling_max,fs-00077_rolling_mean,fs-00077_rolling_std,fs-00077_rolling_max,fs-00083_rolling_mean,fs-00083_rolling_std,fs-00083_rolling_max,fs-00101_rolling_mean,fs-00101_rolling_std,fs-00101_rolling_max,fs-00073_rolling_mean,fs-00073_rolling_std,fs-00073_rolling_max,fs-00100_rolling_mean,fs-00100_rolling_std,fs-00100_rolling_max,fs-00096_rolling_mean,fs-00096_rolling_std,fs-00096_rolling_max,fs-00049_rolling_mean,fs-00049_rolling_std,fs-00049_rolling_max,fs-00048_rolling_mean,fs-00048_rolling_std,fs-00048_rolling_max,fs-00047_rolling_mean,fs-00047_rolling_std,fs-00047_rolling_max,fs-00032_rolling_mean,fs-00032_rolling_std,fs-00032_rolling_max,fs-00031_rolling_mean,fs-00031_rolling_std,fs-00031_rolling_max,lag_1,lag_3,lag_6
2023-09-29 01:20:00,1,4,0.0,0.0,0.0,0.00359977228816305,0.0009531667721216322,0.0045624620906575,0.0019331513074566165,0.0007280199893969063,0.0028762005580128,0.0011154019667513916,0.0010185199796812468,0.002916609307998,0.0014564057557888666,0.0005780559009778346,0.0026685861644371,0.0056743339453753415,0.001026482329572335,0.0074473312186987,0.0,0.0,0.0,0.0018601300595763833,0.0004309982281559956,0.0025741654086489,0.009350917390477541,0.0008365107083106947,0.0104581475471045,0.004659221259773417,0.0018793964694079983,0.0068811249994025,2.4067557006154293e-05,4.740487770954079e-05,0.0001334985345218,0.3714077182026005,0.006786156116166764,0.378216031937145,0.0027056440398463,0.0011072524996227477,0.004361824562884,0.031847141468503884,0.03195457733037362,0.0313079733802053
2023-09-29 01:25:00,1,4,0.0,0.0,0.0,0.0038628156011062584,0.0007132665403930576,0.0046129709625244,0.001885425012861225,0.0008127788984516747,0.0028762005580128,0.0016593584949790498,0.0018067297703210463,0.0065274783387319,0.0016069174491181,0.0006375816036229678,0.0026685861644371,0.0060000694756444,0.0010546390857143707,0.0078740659720926,0.0,0.0,0.0,0.0019723753281828253,0.00044533417732012384,0.0026410232847868,0.009539174889587209,0.000638582286692675,0.0104581475471045,0.0051081861585756585,0.0016393367743120445,0.0068811249994025,8.490382639451262e-05,0.00020848325383553633,0.0007300352326603,0.3722416524528402,0.005520427294949998,0.378216031937145,0.0028343252212755083,0.0011651489570604515,0.004361824562884,0.032071045314699856,0.031962592247326685,0.031346574575081845
2023-09-29 01:30:00,1,4,0.0,0.0,0.0,0.004102326876387658,0.0004997244448557796,0.004923964417127,0.00173675433081505,0.0008750470147116656,0.0028762005580128,0.0024235211050451584,0.0027395287772874126,0.0091699513207933,0.0017790251182295501,0.0007726970796962895,0.0032330649626064,0.006355992098878142,0.0010685578423137334,0.0083516219508593,0.0,0.0,0.0,0.0020910454066506417,0.0004383954671660714,0.0027200477472173,0.009821189251372443,0.0006885340015522351,0.0114800064124494,0.005500200839549733,0.00140566644863619,0.0068811249994025,0.00022551926516003765,0.0005046676332843855,0.0016873852651863,0.37256014534649445,0.004935149623735109,0.378216031937145,0.0029990175213779418,0.0011885682995488654,0.004361824562884,0.03186663528654075,0.031847141468503884,0.031740910059494455
2023-09-29 01:35:00,1,4,0.0,0.0,0.0,0.004221943382443725,0.0005148147599322473,0.004938496247735,0.00159022955998535,0.000811832094127377,0.0025957500751624,0.003115105263472917,0.0030963856848904778,0.0091699513207933,0.0019867417046440417,0.0009364774834402752,0.0037468559400105,0.006682051303239767,0.0011479916085684518,0.0087228725705045,0.0,0.0,0.0,0.0022111054558894418,0.00043697570797781557,0.0028666912332021,0.010028168824991841,0.0008144436685266408,0.0115856062039455,0.005841004159570392,0.0012648903605889388,0.0072098209355486,0.00044693194009957096,0.0008567543106662926,0.0026569520992744,0.3730487405166945,0.0043525594829207075,0.378216031937145,0.0032458231005415583,0.0013341561218109142,0.0052853118244818,0.03219610075166659,0.032071045314699856,0.03195457733037362
2023-09-29 01:40:00,1,4,0.0,0.0,0.0,0.0043595794085721585,0.0006631860048930885,0.0056986065622158,0.0015262214087460417,0.0007535321885315812,0.0024787297464451,0.0033890871724841336,0.003088253253430309,0.0091699513207933,0.0022231710147898,0.0010532061520384648,0.0039737697456288,0.0069762605567405,0.0011534654454147214,0.0087228725705045,0.0,0.0,0.0,0.0023234645648268003,0.00042792393647913364,0.0029095042568034,0.010167869246452308,0.0010141848412221688,0.0121345526046301,0.0061937753106231,0.0010798563675192086,0.0075703324684976,0.0006892932112416626,0.0011283420947239054,0.0030418337882269,0.37366172820509674,0.0040088783790103,0.378216031937145,0.003663078569187033,0.0013564099790196408,0.0060237537266099,0.032853056920595064,0.03186663528654075,0.031962592247326685
2023-09-29 01:45:00,1,4,0.0,0.0,0.0,0.004511443472586442,0.0008507046017788392,0.0062034678240972,0.0015566683100945416,0.0007919356414822504,0.0026175728405454,0.003437169985691791,0.0030595383514016193,0.0091699513207933,0.0025319376694937835,0.0012078514060222343,0.0047491924022801,0.007207932347563942,0.001120817727895727,0.0087228725705045,0.0,0.0,0.0,0.002431546123817808,0.0004140798553146593,0.0029765627159243,0.01031261185040335,0.0010593229781571513,0.0121345526046301,0.006513580360649415,0.0009286429448950333,0.0078372387155674,0.0009579609476098916,0.001327888230798951,0.0032717722247442,0.37480333811925154,0.004820579722581841,0.383959551485825,0.004043947877650258,0.0012898633650345155,0.0060237537266099,0.03319156914860138,0.03219610075166659,0.031847141468503884
2023-09-29 01:50:00,1,4,0.0,0.0,0.0,0.004686940414026533,0.0009607645216396706,0.0062034678240972,0.0016770665600707249,0.001012829654224166,0.0038568870816102,0.0033677421216768005,0.003112950107169419,0.0091699513207933,0.0028819884375386085,0.0013180692959493434,0.0051717883766356,0.007388911538991092,0.0010629224088629524,0.0087228725705045,0.0,0.0,0.0,0.0025397244415159997,0.0003999751196627965,0.0030860577583924,0.010461564019451024,0.0010075759128746866,0.0121345526046301,0.006775504833961668,0.0007461716017225587,0.0078372387155674,0.00124665351866935,0.0014696981307579097,0.0034643108527135,0.3772522902088298,0.009692053841441998,0.403952987179197,0.004358227929813083,0.0011923880338896016,0.0060237537266099,0.03379241157673778,0.032853056920595064,0.032071045314699856
2023-09-29 01:55:00,1,4,0.0,0.0,0.0,0.004884409048810283,0.0009583424461567232,0.0062034678240972,0.0018391327642778832,0.0012540461251316739,0.0042769033800927,0.0033677421216768005,0.003112950107169419,0.0091699513207933,0.0032459610173312422,0.0013601480354324873,0.0053897229229556,0.0075389454704886,0.0009771811675994189,0.0087228725705045,0.0,0.0,0.0,0.0026442018083435003,0.0003824186037313326,0.0031585681874995,0.01050212369188131,0.0009747920782226306,0.0121345526046301,0.006921186333285933,0.0005903861355543977,0.0078372387155674,0.0015558811723759,0.0015704722697154213,0.0037107318444786,0.3803813850808165,0.014188670668207393,0.413320225068635,0.004669002034052984,0.0010019520089312168,0.0060237537266099,0.03530349057380391,0.03319156914860138,0.03186663528654075
2023-09-29 02:00:00,2,4,0.0,0.0,0.0,0.005068097957694,0.0008850757400469334,0.0062034678240972,0.0019399784792615918,0.0013547688353370362,0.0042769033800927,0.003229921526466409,0.003230133108261677,0.0091699513207933,0.0035665294754324665,0.001353559496480907,0.0053897229229556,0.007677941665776609,0.0008701918684840375,0.0087228725705045,0.0,0.0,0.0,0.002746660767016342,0.00034799802086282365,0.0031977192659853,0.0104389180546105,0.0010633735307325949,0.0121345526046301,0.0069971110048511,0.0004961647402204369,0.0078372387155674,0.0018906881717127334,0.0016355364098695605,0.004017683992042,0.38422624371394654,0.018613367621116553,0.422674532823681,0.004908944718163359,0.0010283149013680477,0.0063308693122153,0.03588198059243228,0.03379241157673778,0.03219610075166659
2023-09-29 02:05:00,2,4,0.0,0.0,0.0,0.005254324868226034,0.0007233814216478012,0.0062034678240972,0.0020955224636785915,0.0014303667317632671,0.0042769033800927,0.0030157693403374086,0.003360434120135546,0.0091699513207933,0.0038577464807002665,0.0013048539566212962,0.0053897229229556,0.00784788630108899,0.0007511109603920585,0.0087228725705045,0.0,0.0,0.0,0.002845435953769392,0.00033400846857040796,0.0033444278106607,0.010401707513057376,0.0010896204798376376,0.0121345526046301,0.0070678851367705665,0.00042744775227276596,0.0078372387155674,0.0022419758552545415,0.0016452068790883748,0.0042154522025017,0.38878599059212365,0.02295780037267566,0.432018334385571,0.005125289333688026,0.0011213081028948987,0.0067386802712069,0.03648650851327054,0.03530349057380391,0.032853056920595064
2023-09-29 02:10:00,2,4,0.0,0.0,0.0,0.005388640118936858,0.0007328139775427423,0.0062034678240972,0.0022558874022433084,0.0014551747615285898,0.0042769033800927,0.0029335746724340086,0.003426008620747322,0.0091699513207933,0.004084323990544817,0.0011377253240401851,0.0053897229229556,0.008032127100476608,0.0006023023741167993,0.0087228725705045,0.0,0.0,0.0,0.002949644326713083,0.00031720795483655576,0.0034746702542043,0.010456482725187809,0.001063116292866054,0.0121345526046301,0.007046735108979432,0.00046381231826981493,0.0078372387155674,0.0026265142309570915,0.0016124953268530718,0.0046144605084306,0.3949271068625095,0.028948152853351276,0.451909427181775,0.005406922735264209,0.001202249224954793,0.0072619758321543,0.037353191149231926,0.03588198059243228,0.03319156914860138
2023-09-29 02:15:00,2,4,0.0,0.0,0.0,0.005508383461258359,0.0006369389144803535,0.0062034678240972,0.002478403939041558,0.0013964000826317134,0.0042769033800927,0.002879436505934925,0.0034702279130530843,0.0091699513207933,0.004203229317415142,0.0010082515027433404,0.0053897229229556,0.008239239880496968,0.00045555532014212864,0.0090348250160025,0.0004841437529753583,0.0016771231566407928,0.0058097250357043,0.0030388580121950164,0.0003132949267746078,0.0035168582230152,0.01046119696933355,0.001062964210467434,0.0121345526046301,0.006973727266555457,0.0005777569031001797,0.0078372387155674,0.0030347776022725584,0.0015035639196094798,0.0048991604557856,0.4027366404429597,0.03546304716347776,0.470316846424673,0.005625479538531375,0.0010278105084275187,0.0072619758321543,0.038948831110913025,0.03648650851327054,0.03379241157673778
